,MI,chi2,chi2_pval,corrected_pval,f_statistic,f_pval,f_corrected_pval
Cluster 51091,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51093,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51094,9.073990034985657e-05,0.0,1.0,1.0,186.07929515418505,1.9851876571361733e-32,
Cluster 51095,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51096,0.000583543356604134,0.1591888156399181,0.9234908310968994,1.0,50.00155884645361,1.3746393871495993e-11,
Cluster 51097,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51101,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51102,1.2051938147461527e-07,0.0,1.0,1.0,144.17475728155347,8.586031446568908e-27,
Cluster 51103,0.028400296469312886,5.668938810598251,0.017267899007426632,1.0,61.86785920369301,9.441528485410752e-14,
Cluster 51106,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51108,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51114,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51115,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51124,0.014460479613644356,1.1069203558419725,0.2927523758678867,1.0,176.55636519502784,3.3915687400177745e-31,
Cluster 51128,0.010791848278650332,0.5729436206363919,0.44909156525165117,1.0,186.07929515418505,1.9851876571361733e-32,
Cluster 51132,0.001000322889866817,0.011127844712182085,0.915988115467339,1.0,151.51669316375194,8.035822668908302e-28,
Cluster 51136,0.022501823332579725,5.094923076923076,0.07828012509097033,1.0,150.89966178128526,9.78981880056501e-28,
Cluster 51137,0.014902879445969117,1.2110119102363655,0.27113180822484684,1.0,196.2946509519493,1.0106422330418762e-33,
Cluster 51139,0.0004852820871206545,0.0,1.0,1.0,196.2946509519493,1.0106422330418762e-33,
Cluster 51154,0.0010868986401446346,0.07122248609823924,0.7895650878066506,1.0,98.39721022915974,6.43977253892807e-20,
Cluster 51156,0.014974423114450797,3.3335337629588135,0.18885667565280026,1.0,17.343941804955676,4.227549938243313e-05,
Cluster 51164,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51165,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51170,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51172,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51173,0.014722631201004768,2.3255095067771085,0.1272685428677173,1.0,167.6592901878915,5.089129959862431e-30,
Cluster 51177,0.003654189944859748,0.6108641968252514,0.4344626102095529,1.0,48.8140043763676,2.2888401611972702e-11,
Cluster 51192,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51199,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51212,0.0035623165461911577,0.0,1.0,1.0,207.27884166277448,4.4265251195786036e-35,
Cluster 51222,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51227,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51233,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51238,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51242,0.025690805956771548,4.451137884872824,0.10800595198152621,1.0,124.66919627457742,5.772817627602982e-24,
Cluster 51246,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51250,0.003993376466960984,0.20134893419833172,0.6536342213294386,1.0,186.07929515418505,1.9851876571361733e-32,
Cluster 51259,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 51261,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51271,0.022662727456839962,5.554711595043274,0.2349619818853987,1.0,27.494577006507594,3.231770819556574e-07,
Cluster 51276,0.007159366883401019,0.13727513105858546,0.7110050694681496,1.0,196.2946509519493,1.0106422330418762e-33,
Cluster 51277,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 51278,0.010791848278650332,0.5729436206363919,0.44909156525165117,1.0,186.07929515418505,1.9851876571361733e-32,
Cluster 51280,0.021909181269685468,2.293096559466212,0.12995043240938733,1.0,159.3298045602606,6.766493805540016e-29,
Cluster 51281,0.0011105110914937516,1.5527225179788785e-05,0.9968559759228413,1.0,176.55636519502784,3.3915687400177745e-31,
Cluster 51286,9.073990034985657e-05,0.0,1.0,1.0,186.07929515418505,1.9851876571361733e-32,
Cluster 51289,0.007475193379508326,1.6913495843840476,0.4292675940356888,1.0,158.83860759493675,7.89459637940463e-29,
Cluster 51291,0.002821070585578074,0.12770453689759043,0.7208240276685912,1.0,167.6592901878914,5.0891299598625544e-30,
Cluster 51304,0.007755863070636748,1.3854859876665129,0.7089403955250666,1.0,91.34476744186044,8.851978140434427e-19,
Cluster 51308,0.03727463984511806,4.896397149573906,0.026912788406864764,1.0,130.74869888475843,7.325153015004718e-25,
Cluster 51310,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 51311,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 51313,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 51314,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 51315,0.007378879106899841,0.8230153949129855,0.3643000078349409,1.0,151.51669316375194,8.035822668908302e-28,
Cluster 51317,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 51321,0.0022338081878970073,0.2603596598784516,0.6098731712950449,1.0,81.73291731669265,3.4412559926760184e-17,
Cluster 51329,0.01824009594152229,5.012446633480792,0.08157574394800655,1.0,16.713651498335185,5.773907543559718e-05,
Cluster 51330,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51332,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51333,0.0,0.0,1.0,1.0,79.51807228915663,8.120428146989222e-17,
Cluster 51336,0.0035623165461911577,0.0,1.0,1.0,207.27884166277448,4.4265251195786036e-35,
Cluster 51339,0.004953903689760977,0.42479627170097745,0.514553448508541,1.0,159.32980456026058,6.766493805540178e-29,
Cluster 51342,0.004355423598404032,0.4847289156626504,0.4862880842733617,1.0,151.51669316375194,8.035822668908302e-28,
Cluster 51343,0.0,0.0,1.0,1.0,219.1200000000001,1.647874003331482e-36,
Cluster 51344,0.0009861240760847129,0.0,1.0,1.0,176.55636519502787,3.3915687400177745e-31,
