,MI,chi2,chi2_pval,corrected_pval,f_statistic,f_pval,f_corrected_pval
Cluster 19301,0.0017095810875410351,0.0,1.0,1.0,412.0268665578147,5.64218330870877e-73,
Cluster 19303,0.0017095810875410351,0.0,1.0,1.0,412.0268665578147,5.64218330870877e-73,
Cluster 19304,0.0010796080284482673,0.13018175502245097,0.7182436634968384,1.0,289.28727565577555,6.70985272599729e-55,
Cluster 19305,0.00845036588145489,2.740037299450167,0.09786248253983808,0.8067256973114832,387.00414173953067,1.8708348077370792e-69,
Cluster 19306,0.00010061955349544016,0.0,1.0,1.0,232.23802551767417,9.81036085726178e-46,
Cluster 19311,0.002099493144113524,0.00508592478087126,0.9431465241642293,1.0,412.0268665578147,5.64218330870877e-73,
Cluster 19313,0.0034256881263129806,0.3719152770998508,0.5419621245455586,1.0,302.5657894736843,5.863145976519177e-57,
Cluster 19315,1.3899120793688796e-05,0.0,1.0,1.0,403.4639332706767,8.859228470654344e-72,
Cluster 19321,0.002099493144113524,0.00508592478087126,0.9431465241642293,1.0,412.02686655781474,5.64218330870877e-73,
Cluster 19334,0.0,0.0,1.0,1.0,316.5816326530612,4.207996571860048e-59,
Cluster 19340,2.7952218683895136e-05,0.0,1.0,1.0,387.00414173953067,1.8708348077370792e-69,
Cluster 19352,0.002099493144113524,0.00508592478087126,0.9431465241642293,1.0,412.0268665578147,5.64218330870877e-73,
Cluster 19354,0.0,0.0,1.0,1.0,316.5816326530612,4.207996571860048e-59,
Cluster 19359,0.0042076678861451035,0.6590787139031439,0.4168853804172027,1.0,403.4639332706767,8.859228470654344e-72,
Cluster 19364,0.0034256881263129806,0.3719152770998507,0.5419621245455586,1.0,403.4639332706767,8.859228470654344e-72,
Cluster 19367,0.0017095810875410351,0.0,1.0,1.0,412.0268665578147,5.64218330870877e-73,
Cluster 19373,0.0034256881263129806,0.3719152770998508,0.5419621245455586,1.0,302.5657894736843,5.863145976519177e-57,
Cluster 19374,0.0034256881263129806,0.3719152770998508,0.5419621245455586,1.0,302.5657894736843,5.863145976519177e-57,
Cluster 19375,0.0034256881263129806,0.3719152770998508,0.5419621245455586,1.0,302.5657894736843,5.863145976519177e-57,
Cluster 19377,0.010356418590586669,3.5626508103241292,0.05909329997629293,0.6125129253446069,276.6922209695603,6.376349352233376e-53,
Cluster 19379,0.0017095810875410351,0.0,1.0,1.0,309.4779575478701,5.094474568811147e-58,
Cluster 19389,0.0017095810875410351,0.0,1.0,1.0,412.0268665578147,5.64218330870877e-73,
Cluster 19390,0.001497494744763822,0.6379372278154474,0.42445874536213657,1.0,297.93811937941047,3.037441776178113e-56,
Cluster 19391,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19393,0.030210319131169006,20.890469708302156,4.863081132577513e-06,0.0002086151281304558,0.1367143606262643,0.7116767175936367,
Cluster 19395,0.018883180568293356,12.865987092188082,0.00033460835425380567,0.010056899182389462,73.67714246158107,5.512720458598318e-17,
Cluster 19396,0.00045718280435483316,0.18794006657962703,0.6646366406710803,1.0,141.16022099447514,6.908240375023245e-30,
Cluster 19397,1.3899120793688796e-05,0.0,1.0,1.0,403.4639332706767,8.859228470654344e-72,
Cluster 19399,0.00514837277655919,1.0785585308503567,0.29902024638898894,1.0,395.1258391699846,1.3204329804740723e-70,
Cluster 19401,4.21618688503031e-05,0.0,1.0,1.0,371.378241262683,3.243811748301585e-67,
Cluster 19404,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19413,0.0017095810875410351,0.0,1.0,1.0,412.0268665578147,5.64218330870877e-73,
Cluster 19417,1.3899120793688796e-05,0.0,1.0,1.0,403.46393327067676,8.859228470654344e-72,
Cluster 19420,0.00810861057381659,5.871594566474414,0.2089450858613813,1.0,77.16787712409213,1.1104081935555596e-17,
Cluster 19462,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19469,0.00160746862907013,0.9363544652877213,0.33321714670106073,1.0,47.37052086576116,1.266433942190625e-11,
Cluster 19472,0.0,0.0,1.0,1.0,316.5816326530612,4.207996571860048e-59,
Cluster 19477,0.0006322930971960905,0.27680741790387053,0.5988014241860367,1.0,158.3945439739413,5.1709074470565226e-33,
Cluster 19484,2.611190479131706e-05,0.019130714486751625,0.990480245268953,1.0,241.8049697414267,2.6114424934738113e-47,
Cluster 19486,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19487,0.032955771363640626,19.452518542946624,1.0313175828268955e-05,0.00041505585023150646,202.83483173235442,8.579460414971382e-41,
Cluster 19488,0.0,0.0,1.0,1.0,316.5816326530612,4.207996571860048e-59,
Cluster 19489,0.0,0.0,1.0,1.0,316.5816326530612,4.207996571860048e-59,
Cluster 19490,0.0,0.0,1.0,1.0,316.5816326530612,4.207996571860048e-59,
Cluster 19491,0.0037723476782158087,1.6354205159717514,0.2009549513146506,1.0,264.73192571302224,5.082671645496056e-51,
Cluster 19492,0.0,0.0,1.0,1.0,316.5816326530612,4.207996571860048e-59,
Cluster 19493,0.0020614063978184327,1.2229173673742166,0.26878887645001076,1.0,34.76043342080758,5.698297062152905e-09,
Cluster 19494,0.0017095810875410351,0.0,1.0,1.0,309.4779575478701,5.094474568811147e-58,
Cluster 19496,0.0034256881263129806,0.3719152770998508,0.5419621245455586,1.0,302.5657894736843,5.863145976519177e-57,
Cluster 19497,0.0007188385210867287,0.3453543326421478,0.556754784692285,1.0,74.31927710843372,4.102971485849879e-17,
Cluster 19498,0.0034256881263129806,0.3719152770998508,0.5419621245455586,1.0,302.5657894736843,5.863145976519177e-57,
Cluster 19499,0.0034256881263129806,0.3719152770998508,0.5419621245455586,1.0,302.5657894736843,5.863145976519177e-57,
Cluster 19500,0.0007024771772276006,0.32600131519138076,0.5680231996745128,1.0,138.45964306049126,2.1626887524271e-29,
Cluster 19508,0.013862313377863894,5.313198051566996,0.021164471168471,0.3096739482983645,356.5266416095511,4.6666261767251486e-65,
Cluster 19509,0.00514837277655919,1.0785585308503567,0.29902024638898894,1.0,395.1258391699846,1.3204329804740723e-70,
Cluster 19510,2.7952218683895136e-05,0.0,1.0,1.0,387.00414173953055,1.8708348077371858e-69,
Cluster 19511,0.00029286025801594437,0.0,1.0,1.0,395.1258391699846,1.3204329804740723e-70,
Cluster 19512,5.3088620008218124e-05,0.004792469872564493,0.9448084008825705,1.0,91.10605191452743,1.9954543377757928e-20,
Cluster 19513,5.07552456587429e-05,0.0,1.0,1.0,363.85915217815966,3.980089455898942e-66,
