genome_id,SIR
562.5874,0
562.58782,0
562.58783,1
562.58784,1
562.58785,0
562.58786,1
562.58787,1
562.58781,0
562.58788,1
562.5879,1
562.58791,1
562.58792,0
562.58789,1
562.5878,0
562.58779,0
562.58778,0
562.58769,1
562.5877,1
562.58771,1
562.58772,1
562.58773,1
562.58774,1
562.58775,1
562.58776,1
562.58777,1
562.19185,0
562.19186,0
562.19189,0
562.19184,0
562.17722,1
562.17721,1
562.17621,1
562.12959,1
562.1296,0
562.13502,1
562.16324,0
562.16325,1
562.16326,1
562.16327,1
562.16466,1
562.1762,0
562.19201,0
562.19631,1
562.19632,1
562.19633,0
562.19821,0
562.19823,1
562.20499,1
562.22426,1
562.52622,0
562.5435,0
562.5427,0
562.5439,0
562.45845,1
562.544,0
562.5441,0
562.5459,0
562.546,0
562.6578,1
562.65781,1
562.65783,1
562.65785,1
562.65787,1
562.65786,1
562.65788,1
562.65789,1
562.6579,1
562.65791,1
1416673.3,0
1416674.4,0
1438670.3,0
1416671.3,0
1400156.3,0
562.26274,0
562.26282,0
562.26281,0
562.30434,1
562.30362,1
562.3031,1
562.30309,1
562.30307,1
562.30306,1
562.30435,1
562.30304,1
562.29008,1
562.29007,1
562.29006,1
562.29003,1
562.29002,1
562.29001,1
562.29,1
562.29139,0
562.34089,1
562.34088,0
562.34086,1
562.34085,1
562.33281,1
562.3328,1
562.28999,1
562.28998,1
562.28981,1
562.26313,0
562.26307,0
562.26303,0
562.26302,0
562.26301,0
562.26299,0
562.28811,1
562.2881,1
562.28805,1
562.28567,1
562.28566,1
562.28565,0
562.28563,1
562.28435,0
562.28434,1
562.28389,0
562.28982,1
562.42634,1
562.30308,1
562.42636,0
562.42841,1
562.4284,0
562.42839,0
562.42838,0
562.42837,0
562.42836,1
562.42835,0
562.42834,1
562.42833,1
562.42832,1
562.42831,1
562.4283,0
562.42829,0
562.42828,1
562.42827,0
562.42826,0
562.42825,1
562.42824,1
562.42823,0
562.42842,0
562.42822,1
562.42843,1
562.42845,0
562.42865,1
562.42863,1
562.42862,0
562.42861,1
562.4286,0
562.42859,0
562.42858,0
562.42857,0
562.42856,1
562.42855,1
562.42854,1
562.42853,0
562.42852,1
562.42851,0
562.4285,1
562.42849,1
562.42848,1
562.42847,0
562.42846,0
562.42844,0
562.42867,0
562.42821,0
562.42819,1
562.42784,1
562.42782,0
562.42781,0
562.4278,0
562.42635,0
562.42778,1
562.42777,1
562.42776,1
562.42775,1
562.4282,1
562.42868,1
562.42869,1
562.4287,1
562.45404,0
562.45403,0
562.45401,1
562.454,1
562.45399,1
562.45398,0
562.45397,1
562.45395,1
562.42873,0
562.42872,1
562.42871,1
562.42773,1
562.42772,1
562.42779,0
562.42693,0
562.42691,1
562.4269,1
562.42689,0
562.42688,1
562.42686,1
562.42685,1
562.42683,0
562.42682,0
562.42681,0
562.4268,0
562.42679,1
562.42678,1
562.42677,0
562.42676,1
562.42694,1
562.42675,0
562.42695,0
562.42697,1
562.42713,1
562.42712,1
562.42711,1
562.4271,1
562.42708,0
562.42707,0
562.42706,1
562.42771,1
562.42704,1
562.42703,1
562.42702,0
562.42701,1
562.427,1
562.42699,1
562.42698,1
562.42696,1
562.42715,1
562.42674,0
562.42672,0
562.42652,0
562.42651,1
562.4265,1
562.42649,0
562.42648,0
562.42647,1
562.42646,0
562.42645,1
562.42644,1
562.42643,0
562.42641,1
562.4264,1
562.42639,1
562.42638,1
562.42637,0
562.42653,1
562.42673,1
562.42654,1
562.42656,0
562.42671,0
562.4267,0
562.42669,1
562.42668,1
562.42667,1
562.42666,1
562.42665,0
562.42664,1
562.42663,1
562.42662,1
562.42661,0
562.4266,1
562.42659,1
562.42658,1
562.42657,1
562.42655,1
562.42716,1
562.42705,1
562.42751,0
562.4275,0
562.42749,0
562.42748,0
562.42747,1
562.42745,1
562.42744,1
562.42743,0
562.42742,0
562.42741,1
562.42752,0
562.4274,1
562.42738,0
562.42737,0
562.42736,0
562.42735,1
562.42733,0
562.42732,0
562.42731,0
562.4273,1
562.42729,1
562.42717,1
562.42739,0
562.42753,0
562.42746,0
562.42727,1
562.42769,1
562.42767,1
562.42766,1
562.42764,1
562.42728,1
562.42762,0
562.42761,0
562.42758,0
562.42757,1
562.42756,0
562.42755,1
562.42754,0
562.42718,1
562.42719,1
562.4272,0
562.42721,1
562.42723,1
562.42724,0
562.42725,1
562.42726,1
