genome_id,SIR
1400173.3,0
1400172.3,1
72407.186,1
1400174.3,1
1400175.3,0
1087440.3,1
1438811.3,0
1400177.3,0
1400179.3,0
1400180.3,1
1400181.3,0
1400182.3,1
1400183.3,0
1400184.3,0
1400185.3,0
1128954.3,1
1128953.3,1
1128951.3,1
1128950.3,1
1128948.3,1
1128946.3,1
1094171.3,1
1094170.3,1
1094169.3,1
1094167.3,1
1087444.3,1
1087443.3,1
1087441.3,1
1128952.3,1
1438810.3,1
1438809.3,0
1438808.3,1
1438806.3,1
1438805.3,0
1438804.3,1
1438803.3,0
1438802.3,1
1438800.3,1
1438798.3,1
1438797.3,0
1438796.3,1
1438795.3,0
1438794.3,1
1438793.3,0
1438792.3,1
1438790.3,1
1438789.3,0
1438788.3,1
1438787.3,0
1438786.3,0
1438785.3,0
1438784.3,0
1438783.3,0
1438782.3,1
1400176.3,0
1438807.3,0
72407.183,0
573.14385,1
573.14386,0
573.14387,0
573.14388,1
573.14389,0
573.1439,1
573.14391,0
573.14392,0
573.14394,1
573.14395,0
573.14396,0
573.14397,0
573.14398,0
573.14399,1
573.144,0
573.14401,1
573.14402,0
573.14403,0
573.14404,0
573.14384,0
573.14405,0
573.14383,0
573.14381,0
573.14361,0
573.14362,1
573.14363,0
573.14364,1
573.14365,0
573.14366,0
573.14367,0
573.14368,1
573.14369,0
573.14371,1
573.14372,0
573.14373,0
573.14374,1
573.14375,1
573.14376,0
573.14377,1
573.14378,1
573.14379,0
573.1438,0
573.14382,1
573.1436,1
573.14406,1
573.14408,0
573.14434,0
573.14435,1
573.14436,0
573.14437,1
573.14438,1
573.1444,0
573.14441,0
573.14442,1
573.14443,0
573.14444,0
573.14445,0
573.14446,1
573.14447,1
573.14448,0
573.14449,0
573.14451,0
573.14452,1
573.14453,0
573.14454,0
573.14433,1
573.14407,1
573.14432,0
573.1443,1
573.14409,0
573.1441,0
573.14411,0
573.14413,0
573.14415,0
573.14416,0
573.14417,1
573.14418,1
573.14419,1
573.1442,0
573.14421,0
573.14422,1
573.14423,0
573.14424,0
573.14425,0
573.14426,1
573.14427,0
573.14428,1
573.14429,0
573.14431,1
573.14359,0
573.14358,0
573.14357,1
573.14289,0
573.1429,1
573.14291,0
573.14292,1
573.14293,0
573.14294,1
573.14295,0
573.14296,1
573.14297,0
573.14298,0
573.14299,0
573.143,0
573.14301,1
573.14302,0
573.14303,1
573.14304,0
573.14305,0
573.14306,1
573.14307,0
573.14288,0
573.14308,0
573.14287,0
573.14285,0
573.14266,1
573.14267,0
573.14268,1
573.14269,1
573.1427,0
573.14271,0
573.14272,0
573.14273,0
573.14274,0
573.14275,0
573.14276,1
573.14277,0
573.14278,0
573.14279,0
573.1428,1
573.14281,1
573.14282,0
573.14283,0
573.14284,1
573.14286,0
573.14309,0
573.1431,1
573.14311,1
573.14338,0
573.14339,1
573.1434,0
573.14341,0
573.14342,1
573.14343,0
573.14344,0
573.14345,0
573.14346,0
573.14347,0
573.14348,0
573.14349,0
573.1435,0
573.14351,0
573.14352,1
573.14353,1
573.14354,1
573.14355,0
573.14356,0
573.14337,0
573.14336,0
573.14335,0
573.14334,0
573.14312,0
573.14313,1
573.14314,1
573.14315,1
573.14316,1
573.14317,1
573.14319,0
573.1432,0
573.14321,1
573.14455,1
573.14322,0
573.14324,0
573.14325,0
573.14326,0
573.14327,0
573.14328,0
573.14329,1
573.14331,0
573.14332,0
573.14333,0
573.14323,0
573.14265,0
573.14456,1
573.14458,0
573.14819,1
573.14821,1
573.14822,1
573.15029,1
573.15039,1
573.15042,1
573.15043,1
573.15044,1
573.1505,1
573.15053,1
573.15056,1
573.15057,1
573.15058,1
573.15059,1
573.14812,1
573.15107,1
573.14807,1
573.14804,1
573.14772,1
573.14773,1
573.14775,1
573.14776,1
573.14777,1
573.14778,1
573.1478,1
573.14781,1
573.14783,1
573.14784,1
573.14786,1
573.14787,1
573.14788,1
573.14789,1
573.1479,1
573.14791,1
573.14795,1
573.14796,1
573.148,1
573.14805,1
573.14771,1
573.15108,1
573.15459,0
573.1546,0
573.15461,1
573.15462,1
573.15463,0
573.15465,0
573.15466,0
573.15467,0
573.15468,0
573.1547,0
573.15471,0
573.15472,0
573.15473,0
573.15474,0
573.15475,0
573.15476,0
573.15477,0
573.15478,0
573.15479,0
573.15458,0
573.15217,1
573.15455,0
573.15451,0
573.1542,1
573.15432,0
573.15433,0
573.15434,1
573.15435,1
573.15436,0
573.15438,1
573.15439,1
573.1544,1
573.15441,1
573.15442,0
573.15443,0
573.15444,0
573.15445,0
573.15446,0
573.15447,0
573.15448,1
573.15449,0
573.15452,0
573.14769,1
573.14768,1
573.1455,0
573.14484,0
573.14485,1
573.14486,0
573.14487,0
573.14488,0
573.14489,0
573.1449,0
573.14491,0
573.14492,1
573.14493,0
573.14494,0
573.14495,0
573.14496,0
573.14497,1
573.14498,1
573.14499,0
573.145,1
573.14501,1
573.14502,1
573.14483,1
573.14503,1
573.14482,0
573.1448,1
573.14459,0
573.1446,1
573.14461,0
573.14462,0
573.14463,0
573.14464,0
573.14465,1
573.14466,0
573.14467,0
573.14468,0
573.14469,1
573.1447,0
573.14471,1
573.14472,1
573.14473,0
573.14474,0
573.14475,1
573.14477,1
573.14478,0
573.14481,0
573.14504,0
573.14505,0
573.14506,1
573.14531,0
573.14532,0
573.14533,0
573.14534,0
573.14535,0
573.14536,0
573.14537,1
573.14538,0
573.14539,0
573.1454,1
573.14541,0
573.14542,1
573.14543,0
573.14544,0
573.14545,1
573.14546,0
573.14547,1
573.14548,0
573.14549,1
573.1453,1
573.14529,0
573.14528,1
573.14527,0
573.14507,1
573.14508,0
573.14509,1
573.1451,0
573.14511,0
573.14512,1
573.14513,1
573.14514,0
573.14515,0
573.14457,1
573.14516,1
573.14518,0
573.14519,0
573.1452,1
573.14521,1
573.14522,0
573.14523,1
573.14524,0
573.14525,0
573.14526,1
573.14517,1
573.1548,0
573.14264,1
573.14262,0
573.14008,0
573.14009,1
573.1401,0
573.14011,1
573.14012,0
573.14013,0
573.14014,0
573.14015,0
573.14016,0
573.14017,0
573.14018,0
573.14019,0
573.1402,0
573.14022,1
573.14023,1
573.14024,0
573.14026,0
573.14027,0
573.14028,0
573.14007,0
573.14029,0
573.14006,0
573.14004,0
573.13995,0
573.13996,0
573.13997,1
573.13998,0
573.13999,0
573.14,0
573.14001,1
573.14002,0
573.14003,0
573.14005,1
573.1403,0
573.14032,0
573.14056,1
573.14057,0
573.14058,1
573.14059,0
573.1406,1
573.14061,1
573.14062,0
573.14063,0
573.14064,0
573.14065,0
573.14066,0
573.14067,0
573.14068,0
573.14069,0
573.1407,0
573.14071,0
573.14072,0
573.14073,0
573.14074,0
573.14055,0
573.14031,0
573.14054,0
573.14052,1
573.14033,1
573.14034,0
573.14035,0
573.14036,0
573.14037,0
573.14038,0
573.14039,0
573.1404,1
573.14041,0
573.14042,0
573.14043,0
573.14044,0
573.14045,0
573.14046,0
573.14047,0
573.14048,0
573.14049,0
573.1405,1
573.14051,0
573.14053,1
72407.26,1
72407.261,1
72407.262,1
72407.263,1
72407.264,1
72407.265,1
72407.266,1
72407.267,1
72407.268,1
72407.269,1
72407.27,1
72407.271,1
72407.273,1
72407.259,1
72407.258,1
72407.256,1
72407.236,0
72407.237,1
72407.239,1
72407.24,1
72407.241,1
72407.242,1
72407.243,1
72407.244,1
72407.245,1
72407.246,1
72407.247,1
72407.248,1
72407.249,1
72407.25,1
72407.251,1
72407.252,1
72407.253,1
72407.254,1
72407.255,1
72407.257,1
573.14075,0
573.14263,1
573.14076,0
573.14078,0
573.14197,1
573.14198,0
573.14199,0
573.142,1
573.14201,0
573.14202,0
573.14203,0
573.14204,1
573.14205,0
573.14206,1
573.14207,0
573.14208,0
573.14209,0
573.1421,1
573.14211,0
573.14212,0
573.14213,0
573.14214,1
573.14215,0
573.14196,0
573.14216,0
573.14195,0
573.14193,0
573.14174,0
573.14175,1
573.14176,0
573.14177,0
573.14178,1
573.14179,0
573.1418,0
573.14181,1
573.14182,0
573.14183,1
573.14184,1
573.14185,1
573.14186,1
573.14187,0
573.14188,0
573.14189,0
573.1419,0
573.14191,0
573.14192,0
573.14194,0
573.14173,0
573.14217,1
573.14219,0
573.14243,1
573.14244,0
573.14245,0
573.14246,1
573.14247,1
573.14248,0
573.14249,0
573.1425,1
573.14251,1
573.14252,1
573.14253,0
