genome_id,SIR
72407.186,1
1400174.3,1
1087440.3,1
1128954.3,1
1128953.3,1
1128951.3,1
1128950.3,1
1128948.3,1
1128946.3,1
1094171.3,1
1094170.3,1
1094169.3,1
1094167.3,1
1087444.3,1
1087443.3,1
1087441.3,1
1128952.3,1
1438800.3,1
1438798.3,1
1438796.3,1
1438794.3,1
1438792.3,1
1438790.3,1
1438788.3,1
1438786.3,1
1438784.3,1
1438782.3,1
573.14819,1
573.14821,1
573.14822,1
573.15029,1
573.15039,1
573.15042,1
573.15043,1
573.15044,1
573.1505,1
573.15053,1
573.15056,1
573.15057,1
573.15058,1
573.15059,1
573.14812,1
573.15107,1
573.14807,1
573.14804,1
573.14772,1
573.14773,1
573.14775,1
573.14776,1
573.14777,1
573.14778,1
573.1478,1
573.14781,1
573.14783,1
573.14784,1
573.14786,1
573.14787,1
573.14788,1
573.14789,1
573.1479,1
573.14791,1
573.14795,1
573.14796,1
573.148,1
573.14805,1
573.14771,1
573.15108,1
573.15217,1
573.1542,1
573.14769,1
573.14768,1
72407.695,1
72407.703,1
72407.704,1
72407.705,1
72407.706,1
72407.26,1
72407.261,1
72407.262,1
72407.263,1
72407.264,1
72407.265,1
72407.266,1
72407.267,1
72407.268,1
72407.269,1
72407.27,1
72407.271,1
72407.273,1
72407.637,1
72407.638,1
72407.639,1
72407.64,1
72407.259,1
72407.641,1
72407.258,1
72407.256,1
72407.237,1
72407.239,1
72407.24,1
72407.241,1
72407.242,1
72407.243,1
72407.244,1
72407.245,1
72407.246,1
72407.247,1
72407.248,1
72407.249,1
72407.25,1
72407.251,1
72407.252,1
72407.253,1
72407.254,1
72407.255,1
72407.257,1
72407.642,1
72407.643,1
72407.644,1
72407.684,1
72407.667,1
72407.666,1
72407.665,1
72407.645,1
72407.646,1
72407.647,1
72407.648,1
72407.649,1
72407.65,1
72407.651,1
72407.653,1
72407.654,1
72407.656,1
72407.657,1
72407.658,1
72407.66,1
72407.661,1
72407.662,1
72407.664,1
72407.655,1
573.27327,1
573.27328,1
573.27339,1
573.28627,1
573.28633,1
573.2959,1
573.27324,1
573.27323,1
573.24418,1
573.24419,1
573.2442,1
573.24428,1
573.24429,1
573.2443,1
573.24431,1
573.24432,1
573.24433,1
573.24435,1
573.24441,1
573.24442,1
573.24444,1
573.24451,1
573.24452,1
573.24453,1
573.24454,1
573.24455,1
573.25927,1
573.24413,1
573.2441,1
573.24409,1
573.24408,1
573.24323,1
573.24324,1
573.24325,1
573.24326,1
573.24327,1
573.24328,1
573.24329,1
573.2433,1
573.24331,1
573.24332,1
573.24333,1
573.24334,1
573.24335,1
573.24336,1
573.24337,1
573.24338,1
573.24339,1
573.24341,1
573.24342,1
573.24322,1
573.24344,1
573.24321,1
573.24319,1
573.24299,0
573.243,0
573.24301,0
573.24302,0
573.2431,1
573.24313,1
573.24314,1
573.24316,1
573.24317,1
573.24318,1
573.2432,1
573.24345,1
573.24347,1
573.24348,1
573.24383,0
573.24384,0
573.24385,1
573.24387,1
573.24388,0
573.2439,1
573.24391,1
573.24392,1
573.24393,1
573.24394,1
573.24395,1
573.24396,1
573.244,0
573.24401,1
573.24402,1
573.24403,1
573.24405,1
573.24406,1
573.24407,1
573.24382,1
573.2438,0
573.24379,1
573.24377,1
573.24349,1
573.2435,1
573.24351,1
573.24352,1
573.24355,1
573.24356,1
573.24357,1
573.24358,1
573.24359,1
573.2436,1
573.24363,1
573.24364,1
573.24366,1
573.24368,1
573.24369,1
573.2437,1
573.24371,1
573.24372,1
573.24374,1
573.24361,1
573.24298,0
573.24297,1
573.24296,0
573.24295,0
573.23965,1
573.2397,1
573.23991,1
573.24243,1
573.24244,1
573.24245,1
573.24247,1
573.24248,1
573.24249,1
573.24274,1
573.24275,0
573.24276,1
573.24277,1
573.24278,1
573.24279,0
573.2428,1
573.24281,0
573.24282,0
573.24283,0
573.24284,0
573.24285,0
573.2429,0
573.24292,0
573.24293,0
573.24294,0
573.24273,0
573.24272,1
573.24271,1
573.2427,0
573.2425,0
573.24251,1
573.24252,1
573.24253,1
573.24254,1
573.24255,0
573.24256,1
573.24257,0
573.24258,1
573.24259,0
573.24261,1
573.24263,1
573.24265,1
573.24266,0
573.24267,1
573.24268,0
573.24269,1
573.2426,1
72407.235,1
573.18093,1
573.18472,0
573.18476,1
573.18477,1
573.18541,1
573.18542,0
573.18543,1
573.1868,1
573.19877,1
573.20059,1
573.2006,1
573.20061,1
573.20062,1
573.20063,1
573.20064,1
573.20065,1
573.1809,1
573.18088,1
573.18087,1
573.18086,0
573.1723,1
573.1726,1
573.1728,1
573.1729,1
573.1731,1
573.1732,1
573.17908,1
573.17914,1
573.17915,1
573.17927,1
573.17943,1
573.173,1
72407.234,1
72407.228,1
573.7033,1
573.7032,1
573.703,1
573.7029,1
573.7028,1
573.7027,1
573.7026,1
573.7025,1
573.7024,0
573.7023,1
573.7022,1
573.5649,1
573.9724,1
574.2,1
1328387.3,1
1328382.3,1
1328379.3,1
1328377.3,1
1328375.3,1
1328373.3,1
1328371.3,1
1328369.3,1
1328367.3,1
72407.167,1
72407.17,1
72407.171,1
72407.172,1
72407.175,1
72407.178,1
72407.18,1
72407.179,1
72407.166,1
72407.229,1
72407.165,1
72407.158,1
72407.152,1
574.26,1
72407.191,1
72407.189,1
72407.15,1
72407.151,1
72407.164,1
72407.153,1
573.12771,1
573.12772,1
573.12773,1
573.12777,1
573.12778,1
573.12779,1
573.1278,1
573.12781,1
573.12782,1
573.12783,1
573.12796,1
573.9723,1
573.9722,1
573.9721,1
573.9636,1
573.7362,1
573.7031,1
72407.227,1
72407.224,1
72407.222,1
72407.221,1
72407.219,1
72407.217,1
72407.215,1
72407.211,1
72407.206,1
72407.205,1
72407.204,1
72407.203,1
72407.201,1
72407.2,1
72407.199,1
72407.197,1
72407.196,1
72407.194,1
72407.193,1
