genome_id,SIR
195.2047,1
195.2058,1
195.2057,0
195.2056,0
195.2055,0
195.2052,1
195.2053,0
195.2051,0
195.2049,0
195.2059,0
195.2048,0
195.2054,1
195.206,0
195.207,1
195.2063,0
195.2064,0
195.2065,0
195.2066,0
195.2067,0
195.2069,0
195.2071,1
195.2072,0
195.2074,1
195.208,0
195.2082,0
195.2046,0
195.2083,0
195.2061,0
195.2045,0
195.2025,0
195.2043,1
195.2084,0
195.2678,1
195.2676,1
195.2673,1
195.2672,1
195.2671,1
195.267,1
195.2669,1
195.2668,1
195.2667,1
195.2024,1
195.2026,0
195.2027,1
195.2044,0
195.2028,1
195.203,1
195.2031,0
195.2032,1
195.2033,0
195.2034,0
195.2035,1
195.2036,0
195.2037,1
195.2038,0
195.2039,0
195.204,1
195.2041,1
195.2042,0
195.2029,0
195.2666,1
195.2085,0
195.2087,0
195.224,0
195.2241,0
195.2242,0
195.2243,0
195.2244,0
195.2245,0
195.2246,1
195.2247,0
195.2248,1
195.2249,0
195.225,1
195.2251,1
195.2252,1
195.2253,0
195.2254,0
195.2255,0
195.2256,1
195.2257,1
195.2258,1
195.2259,0
195.226,0
195.2261,1
195.2262,0
195.2239,0
195.2238,0
195.2237,0
195.2236,0
195.2211,0
195.2212,1
195.2213,1
195.2214,0
195.2216,0
195.2217,1
195.2218,0
195.2219,0
195.222,0
195.2221,1
195.2222,0
195.2263,1
195.2223,0
195.2225,0
195.2226,0
195.2227,0
195.2228,0
195.2229,1
195.223,0
195.2231,0
195.2232,0
195.2233,0
195.2234,1
195.2235,0
195.2224,0
195.221,0
195.2264,0
195.2266,1
195.2297,0
195.2299,0
195.23,1
195.2301,0
195.2302,1
195.2303,0
195.2304,1
195.2305,1
195.2306,1
195.2307,1
195.2308,0
195.2309,0
195.231,1
195.2311,1
195.2312,0
195.2313,0
195.2314,0
195.2315,0
195.2316,0
195.2317,0
195.2663,1
195.2664,1
195.2665,1
195.2296,0
195.2295,0
195.2294,0
195.2293,0
195.2267,0
195.2268,1
195.2269,0
195.227,0
195.2271,0
195.2272,0
195.2273,0
195.2276,0
195.2277,0
195.2278,1
195.2279,0
195.2265,0
195.228,0
195.2282,1
195.2283,1
195.2284,0
195.2285,0
195.2286,0
195.2287,0
195.2288,0
195.2289,1
195.229,0
195.2291,0
195.2292,0
195.2281,1
195.2209,0
195.2208,1
195.2207,0
195.2119,1
195.212,0
195.2121,0
195.2122,0
195.2123,0
195.2124,1
195.2125,0
195.2126,1
195.2127,1
195.2128,0
195.2129,0
195.213,0
195.2131,1
195.2132,0
195.2133,0
195.2134,0
195.2135,0
195.2136,1
195.2137,1
195.2138,0
195.2139,1
195.214,0
195.2141,0
195.2118,0
195.2117,0
195.2116,1
195.2115,1
195.2089,0
195.209,1
195.2092,0
195.2093,0
195.2094,1
195.2095,0
195.2096,0
195.2097,0
195.2098,0
195.2099,1
195.21,1
195.2142,1
195.2101,1
195.2104,0
195.2105,1
195.2106,0
195.2107,1
195.2108,0
195.2109,0
195.211,1
195.2111,0
195.2112,1
195.2113,0
195.2114,0
195.2102,0
195.2143,0
195.2144,0
195.2145,0
195.2179,0
195.218,0
195.2182,0
195.2184,0
195.2185,0
195.2186,0
195.2188,0
195.2189,0
195.2191,1
195.2192,0
195.2193,1
195.2176,0
195.2194,0
195.2196,0
195.2197,0
195.2198,0
195.2199,0
195.22,0
195.2201,0
195.2202,0
195.2203,0
195.2204,0
195.2205,0
195.2206,0
195.2195,1
195.2086,0
195.2175,0
195.2173,0
195.2146,1
195.2147,1
195.2148,0
195.215,0
195.2151,0
195.2152,1
195.2153,0
195.2154,0
195.2155,0
195.2156,0
195.2157,0
195.2174,0
195.2158,1
195.216,1
195.2161,0
195.2162,0
195.2163,1
195.2164,1
195.2165,0
195.2166,0
195.2169,1
195.217,0
195.2171,0
195.2172,1
195.2159,1
195.2178,0
195.2298,1
