genome_id,SIR
562.58782,0
562.58783,1
562.58784,0
562.58785,0
562.58786,0
562.58787,0
562.58781,0
562.58788,0
562.5879,1
562.58791,1
562.58792,0
562.58789,0
562.5878,0
562.58779,0
562.58778,0
562.58769,1
562.5877,1
562.58771,1
562.58772,1
562.58773,1
562.58774,0
562.58775,1
562.58776,1
562.58777,1
562.7632,1
562.7633,0
562.7634,0
562.7635,0
562.7636,0
562.7637,0
562.7638,0
562.7631,0
562.7639,1
562.7642,0
562.7643,0
562.7644,0
562.7645,0
562.7646,0
562.7647,0
562.7648,0
562.764,1
562.7649,0
562.7629,0
562.7626,0
562.7575,0
562.7576,0
562.7577,0
562.7578,1
562.7579,0
562.758,1
562.7581,0
562.7628,0
562.7582,0
562.7584,0
562.7617,0
562.7618,0
562.7619,0
562.7623,0
562.7624,0
562.7625,0
562.7583,0
562.7573,1
562.765,0
562.7653,0
562.7678,0
562.7679,0
562.768,0
562.7681,0
562.7682,0
562.7684,0
562.7686,1
562.7677,0
562.7687,0
562.7689,0
562.769,0
562.7691,1
562.7693,1
562.7695,1
562.7696,1
562.7697,0
562.7688,0
562.7652,0
562.7674,1
562.7672,0
562.7655,0
562.7656,0
562.7657,0
562.7658,0
562.7659,0
562.766,1
562.7661,0
562.7673,0
562.7662,0
562.7664,0
562.7665,0
562.7666,1
562.7668,0
562.7669,0
562.767,0
562.7671,0
562.7663,0
562.7698,1
562.7572,1
562.757,0
562.7571,0
562.7565,0
562.7566,0
562.7567,0
562.7568,0
562.7699,1
562.7701,0
562.77,0
562.7726,0
562.7727,0
562.7728,0
562.773,0
562.7731,0
562.7732,0
562.7734,0
562.7725,0
562.7735,0
562.7738,0
562.774,1
562.7741,0
562.7742,1
562.7743,0
562.7744,0
562.7745,0
562.7737,0
562.7746,1
562.7724,0
562.7722,1
562.7702,0
562.7703,1
562.7704,0
562.7705,0
562.7706,0
562.7707,0
562.7709,1
562.7723,0
562.771,0
562.7713,0
562.7714,0
562.7717,1
562.7718,0
562.7719,0
562.772,0
562.7721,0
562.7712,0
562.7747,0
562.775,0
562.778,0
562.7781,0
562.7782,1
562.7783,0
562.7784,0
562.7785,0
562.7786,0
562.7779,0
562.7788,0
562.779,0
562.7791,0
562.7792,0
562.7793,0
562.7794,0
562.7789,0
562.7749,0
562.7778,0
562.7775,1
562.7752,0
562.7753,1
562.7754,0
562.7755,0
562.7757,0
562.7758,0
562.7759,1
562.7777,0
562.776,0
562.7762,0
562.7765,0
562.7766,0
562.7767,1
562.7769,0
562.7771,1
562.7772,0
562.7761,0
