,MI,chi2,chi2_pval,corrected_pval,f_statistic,f_pval,f_corrected_pval
Cluster 73847,0.005959640922949587,0.35792149635449494,0.5496628553008316,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 73855,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 73860,0.020854623100993945,10.235706244815738,0.00598886646650413,0.08949947553173958,13.941176470588236,0.00021154651439530975,
Cluster 73909,0.0011764410505974952,0.0,1.0,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 73913,0.0018912558852952968,0.3964453265636669,0.528930771868132,1.0,420.74357920690346,2.155467678229472e-67,
Cluster 73928,0.002613149071842305,0.38055780692274943,0.5373048586416114,1.0,60.74999999999999,4.1400308594341324e-14,
Cluster 73930,0.027825171883469293,11.967890384076256,0.0025188692410296433,0.04957628459273672,99.32919755075733,2.2800270697787053e-21,
Cluster 73961,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 73976,0.0059402223923526315,0.5721932810418824,0.44938867889735545,1.0,625.4308487720814,1.2254558011337854e-88,
Cluster 73984,0.0006896502842538843,0.16660684809110618,0.6831451851483388,1.0,110.09909357621403,2.657594662159046e-23,
Cluster 73991,0.005959640922949587,0.35792149635449494,0.5496628553008316,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 73998,0.002359151049432677,0.6501567398119122,0.7224707314600831,1.0,180.33556635372932,4.5295747326508905e-35,
Cluster 74007,0.0015561735064957456,0.4973839356597975,0.7798201460842293,1.0,429.14557350235134,2.3403176045185223e-68,
Cluster 74018,0.00025944727596442785,0.0,1.0,1.0,666.2156123822346,2.154830496433467e-92,
Cluster 74020,0.0004526303431834633,0.1985733010687639,0.9054831136004986,1.0,421.8844961240309,1.5924651730802697e-67,
Cluster 74027,0.003546613509510431,0.09781663541751584,0.754465657817095,1.0,666.2156123822346,2.154830496433467e-92,
Cluster 74035,0.005183056770468958,2.9898345271808537,0.22426715902248973,1.0,471.2117647058825,4.71119646164557e-73,
Cluster 74036,0.008552845011808904,3.4349381595751836,0.1795199240379617,0.9200144787312977,421.8844961240309,1.5924651730802697e-67,
Cluster 74047,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74059,0.0011764410505974952,0.0,1.0,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 74088,0.0011764410505974952,0.0,1.0,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 74098,0.0012935870873174507,0.0004346873173582719,0.9833659852107557,1.0,68.1114369501466,1.5438266165166834e-15,
Cluster 74103,0.023670482610847032,10.593132262085046,0.0011350850911445594,0.025058165023805333,6.355932203389828,0.012025901509458816,
Cluster 74123,0.011894286139732202,5.108426115754121,0.02380991028930374,0.23957111154548136,112.66666666666659,9.312458619685743e-24,
Cluster 74137,1.8316043720705e-06,0.0,1.0,1.0,645.3333333333333,1.7330946990436817e-90,
Cluster 74138,0.020821482645596717,4.561140583554377,0.032705285674836465,0.30171665059263847,443.534056490808,5.4790717123053376e-70,
Cluster 74142,0.009575614004841262,1.4746767241379308,0.2246092591396953,1.0,570.9615635179154,2.123275762264915e-83,
Cluster 74152,0.002316688914532211,0.6683370433067196,0.4136319908441738,1.0,258.87572111422446,8.618152167344096e-47,
Cluster 74154,0.0008003087580703144,0.05894462197980733,0.8081718513232365,1.0,554.3650107991364,9.50122811295333e-82,
Cluster 74171,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74172,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74173,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74181,0.0023586266366403194,0.0,1.0,1.0,688.1513929618766,2.3398627280659288e-94,
Cluster 74185,0.0023586266366403194,0.0,1.0,1.0,688.1513929618766,2.3398627280659288e-94,
Cluster 74191,0.00045177640875372974,0.0,1.0,1.0,606.4411764705875,7.665097134761243e-87,
Cluster 74192,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74200,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74201,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74215,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74219,0.00011607628851114174,0.0,1.0,1.0,625.4308487720814,1.2254558011337854e-88,
Cluster 74225,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74232,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74239,3.7272987059508433e-06,0.0,1.0,1.0,570.9615635179152,2.123275762264915e-83,
Cluster 74245,0.01779481580272782,8.209102706711162,0.004168075753446078,0.06557299332102902,399.51970394078796,6.463220097383025e-65,
Cluster 74264,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74270,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74283,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74288,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74316,0.0011764410505974952,0.0,1.0,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 74345,0.003546613509510431,0.09781663541751584,0.754465657817095,1.0,666.2156123822346,2.154830496433467e-92,
Cluster 74364,0.0011764410505974952,0.0,1.0,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 74407,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74431,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74459,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74474,0.0047404592713683885,0.31099792874218163,0.5770684610877237,1.0,645.3333333333333,1.7330946990436817e-90,
Cluster 74485,0.0047404592713683885,0.31099792874218163,0.5770684610877237,1.0,645.3333333333333,1.7330946990436817e-90,
Cluster 74491,0.01558721688269198,5.919366618773946,0.11559979845312085,0.67678231879735,172.72881355932208,7.350803901449817e-34,
Cluster 74498,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74505,0.09814077046421846,37.837701149425286,6.076417298820825e-09,1.3818358616294346e-06,60.53064175286397,4.569897392183918e-14,
Cluster 74507,0.0059402223923526315,0.5721932810418824,0.44938867889735545,1.0,625.4308487720814,1.2254558011337854e-88,
Cluster 74510,0.00014014465980337343,0.0,1.0,1.0,588.303309280916,4.265576512120377e-85,
Cluster 74511,0.00714596222822346,0.8588319405910072,0.35406577123115257,1.0,417.85907046476774,4.641792808261368e-67,
Cluster 74512,0.001527135857898019,0.14184897134765947,0.7064497598107027,1.0,570.9615635179152,2.123275762264915e-83,
Cluster 74517,0.011810462346559726,4.719555093143084,0.09444122963505867,0.5737297101260806,565.9597063751698,6.63330512086301e-83,
Cluster 74539,0.00014014465980337343,0.0,1.0,1.0,588.303309280916,4.265576512120377e-85,
Cluster 74575,0.0011764410505974952,0.0,1.0,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 74580,0.005092891427657741,1.0829029102470042,0.29804906169033557,1.0,666.2156123822346,2.154830496433467e-92,
Cluster 74583,0.0011764410505974952,0.0,1.0,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 74586,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74598,0.0011764410505974952,0.0,1.0,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 74600,0.005959640922949587,0.35792149635449494,0.5496628553008316,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 74602,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74621,0.0012935870873174507,0.00043468731735827183,0.9833659852107557,1.0,688.1513929618766,2.3398627280659288e-94,
Cluster 74636,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74646,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74652,0.005277919619027294,2.008172897418744,0.1564536422909491,0.8572024668335745,64.25176645593159,8.605873259805897e-15,
Cluster 74663,0.006205243677045058,2.466435870119578,0.11630137885223443,0.6777487461307486,277.46341463414626,2.228108984040734e-49,
Cluster 74669,0.002744791668072191,0.8238702881303454,0.36405100924203493,1.0,253.0065359477123,5.8373868395786e-46,
Cluster 74670,0.0012935870873174507,0.00043468731735827183,0.9833659852107557,1.0,688.1513929618766,2.3398627280659288e-94,
Cluster 74693,0.01701447237491774,3.491136853448276,0.061698201155977135,0.48502854927907885,481.05274012964026,4.025581219110746e-74,
Cluster 74696,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74697,0.014343030374266076,4.444176131425021,0.03502048377127504,0.3196953545015644,327.48542512575,4.932485115749875e-56,
Cluster 74701,0.0011764410505974952,0.0,1.0,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 74711,0.014343030374266076,4.444176131425021,0.03502048377127504,0.3196953545015644,327.48542512575,4.932485115749875e-56,
Cluster 74724,0.007425570917990815,2.5705271101822826,0.10887144939247863,0.6439826409536302,588.303309280916,4.265576512120377e-85,
Cluster 74726,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 74728,0.005959640922949587,0.35792149635449494,0.5496628553008316,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 74729,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
