,MI,chi2,chi2_pval,corrected_pval,f_statistic,f_pval,f_corrected_pval
Cluster 47570,0.0018946857062264108,1.0616263996664235,0.30284453385452115,0.9736315068138454,1487.2210177863913,9.031479027913778e-243,4.305864275116761e-242
Cluster 47571,0.0009465467717973382,0.04681987758545804,0.8286923234096761,1.0,1498.5362634618114,3.616114361105658e-244,2.3318810579388213e-243
Cluster 47572,0.0010204227904419046,0.1747480385540715,0.6759260947553638,1.0,628.0254360839065,1.6532131681967712e-120,2.014746807187116e-120
Cluster 47592,1.1478265178888059e-06,0.0,1.0,1.0,1320.824707604692,1.1323558421502732e-221,2.0706468243156757e-221
Cluster 47595,0.0,0.0,1.0,1.0,1509.9690721649486,1.4152744667779356e-245,1.482425391810962e-244
Cluster 47596,0.0009465467717973382,0.04681987758545804,0.8286923234096761,1.0,1498.5362634618114,3.616114361105658e-244,2.3318810579388213e-243
Cluster 47598,0.0,0.0,1.0,1.0,1509.9690721649486,1.4152744667779356e-245,1.482425391810962e-244
Cluster 47599,0.0,0.0,1.0,1.0,1509.9690721649486,1.4152744667779356e-245,1.482425391810962e-244
Cluster 47603,0.0,0.0,1.0,1.0,1509.9690721649486,1.4152744667779356e-245,1.482425391810962e-244
Cluster 47608,0.0,0.0,1.0,1.0,1509.9690721649486,1.4152744667779356e-245,1.482425391810962e-244
Cluster 47615,0.0,0.0,1.0,1.0,1509.9690721649486,1.4152744667779356e-245,1.482425391810962e-244
Cluster 47629,0.0,0.0,1.0,1.0,1509.9690721649486,1.4152744667779356e-245,1.482425391810962e-244
Cluster 47635,0.0,0.0,1.0,1.0,1509.9690721649486,1.4152744667779356e-245,1.482425391810962e-244
Cluster 47638,0.03976950493516712,63.397675037875835,1.6891726716870066e-15,1.180856821410824e-12,600.1650431651354,6.850577571386339e-116,8.061387260593339e-116
Cluster 47639,0.020794410627639787,35.71122004740855,2.288422227612659e-09,1.6111581195683293e-07,581.2601574929092,9.94806068104796e-113,1.1564306543990902e-112
Cluster 47641,0.0005098743124537812,0.0,1.0,1.0,633.9503640771475,1.7490778191202615e-121,2.1664048714413633e-121
Cluster 47642,0.0,0.0,1.0,1.0,639.9395973154365,1.8154028334888312e-122,2.3254651158535246e-122
Cluster 47643,0.024974972861930518,41.94004051507922,9.411553095193864e-11,1.0449592039516717e-08,611.8053456280071,7.951170886236164e-118,9.462098888954519e-118
Cluster 47644,0.010811213249257295,18.672990395429785,1.551649516329813e-05,0.0004045218870265914,709.1911371217026,1.1106773702753118e-133,1.608534900939654e-133
Cluster 47647,0.003640151923557128,6.434663381356556,0.011191436439774417,0.1002555115333375,607.8999501663055,3.537957458036695e-117,4.185193470822425e-117
