,MI,chi2,chi2_pval,corrected_pval,f_statistic,f_pval,f_corrected_pval
Cluster 38734,0.04337577008539098,10.929755454200484,0.004232858579284802,0.2412673924344977,0.9530685920577618,0.3298331472958925,
Cluster 38735,0.00667965111862498,0.031061047538320282,0.8601042606004268,1.0,87.04477611940295,4.4934927014583094e-18,
Cluster 38738,0.0007177383592172903,0.0002542842109771208,0.9872772394525696,1.0,62.73396674584322,6.614928868718735e-14,
Cluster 38744,0.009568307997300029,1.2095214970214965,0.2714269088893939,1.0,58.80278422273779,3.3531184872854345e-13,
Cluster 38745,0.004032400549155941,0.0,1.0,1.0,87.04477611940295,4.4934927014583094e-18,
Cluster 38747,1.4798501110191431e-05,0.0,1.0,1.0,66.93711967545639,1.1936100836245659e-14,
Cluster 38749,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38750,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38752,0.007235868359068972,0.7604132785818831,0.38319921912218835,1.0,71.43820224719104,1.957017014255317e-15,
Cluster 38753,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38754,0.004032400549155941,0.0,1.0,1.0,87.04477611940295,4.4934927014583094e-18,
Cluster 38755,0.017084106098012974,3.86230327753055,0.14498113640758578,1.0,32.038834951456316,3.932829365121998e-08,
Cluster 38756,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38757,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38763,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38764,0.006936363643381543,1.4981280258203338,0.4728088887141362,1.0,67.69164037854891,8.799060083595456e-15,
Cluster 38767,0.024822151583608836,4.4306480920654145,0.1091181492154746,1.0,55.92644354542109,1.1146772873143366e-12,
Cluster 38772,0.012883130914644478,2.3392667938122482,0.3104807436052605,1.0,26.99830028328611,4.078146932637722e-07,
Cluster 38778,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38790,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38794,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38800,0.0,0.0,1.0,1.0,187.20000000000007,1.427196542581219e-32,
Cluster 38801,0.0,0.0,1.0,1.0,187.20000000000007,1.427196542581219e-32,
Cluster 38803,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38809,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38813,0.00810548942943859,0.2239090108364918,0.6360774545799908,1.0,81.45606326889279,3.829897619745272e-17,
Cluster 38817,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38820,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38832,0.00810548942943859,0.2239090108364918,0.6360774545799908,1.0,81.45606326889279,3.829897619745272e-17,
Cluster 38834,0.013441586049765974,0.9478489385932134,0.3302674365054192,1.0,81.45606326889279,3.829897619745272e-17,
Cluster 38835,0.00031332102286498603,0.0,1.0,1.0,76.26666666666664,2.8943154922864206e-16,
Cluster 38838,0.013867858876358469,2.2900783502539706,0.1302033502094823,1.0,42.50574712643678,3.563947003609006e-10,
Cluster 38867,0.03445751073782983,8.788316022135563,0.03224184540603484,0.6439839492475213,10.539694955025421,0.0013193524262692746,
Cluster 38870,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 38883,0.004032400549155941,0.0,1.0,1.0,87.04477611940295,4.4934927014583094e-18,
